연월,일,시군구,법정동,번지,지목,용도지역,도로조건,계약면적_m2,거래금액_만원,지분구분,해제일,거래유형,중개사소재지,지구포함,지구
202311,10,안산시 상록구,장상동,*,잡종지,개발제한구역,8m미만,251.00,30000,,-,중개거래,경기 안산상록구,0,
202311,07,안산시 상록구,수암동,5*,잡종지,제1종일반주거지역,8m미만,542.00,75400,,-,중개거래,경기 안산시상록구,0,
202311,04,안산시 상록구,팔곡일동,1*,전,개발제한구역,8m미만,661.00,21040,,-,중개거래,경기 안산시상록구,0,
202311,04,안산시 상록구,팔곡일동,1*,도로,개발제한구역,8m미만,4.80,150,지분,-,중개거래,경기 안산시상록구,0,
202311,04,안산시 상록구,팔곡일동,1*,전,개발제한구역,8m미만,63.19,2010,지분,-,중개거래,경기 안산시상록구,0,
202311,03,안산시 상록구,양상동,6*,답,개발제한구역,8m미만,1557.00,63000,,-,중개거래,경기 안산상록구,0,
202311,01,안산시 상록구,수암동,산2*,임야,개발제한구역,-,8628.00,46000,,-,중개거래,경기 안산상록구,0,
202310,30,안산시 상록구,수암동,3**,전,개발제한구역,8m미만,404.00,25040,,-,중개거래,경기 안산상록구,0,
202310,30,안산시 상록구,수암동,3**,도로,개발제한구역,8m미만,11.00,220,지분,-,중개거래,경기 안산상록구,0,
202310,30,안산시 상록구,수암동,3**,전,개발제한구역,8m미만,100.00,6830,,-,중개거래,경기 안산상록구,0,
202310,30,안산시 상록구,수암동,3**,전,개발제한구역,8m미만,960.00,62450,,-,중개거래,경기 안산상록구,0,
202310,30,안산시 상록구,수암동,3**,전,개발제한구역,8m미만,22.00,450,지분,-,중개거래,경기 안산상록구,0,
202310,30,안산시 상록구,사동,산6*,임야,보전녹지지역,-,99.00,900,지분,-,직거래,-,0,
202310,27,안산시 상록구,건건동,8**,대,제2종일반주거지역,25m이상,55.10,7820,지분,-,직거래,-,1,의왕군포안산
202310,27,안산시 상록구,팔곡일동,산3*,임야,개발제한구역,8m미만,760.38,2300,지분,-,중개거래,경기 안산단원구,0,
202310,25,안산시 상록구,건건동,2**,답,개발제한구역,25m미만,130.00,8407,,-,중개거래,경기 안산상록구,1,의왕군포안산
202310,25,안산시 상록구,건건동,2**,답,개발제한구역,25m미만,241.00,15593,,-,중개거래,경기 안산상록구,1,의왕군포안산
202310,20,안산시 상록구,수암동,3**,전,개발제한구역,8m미만,100.00,6830,,20231030,중개거래,경기 안산시 상록구,0,
202310,20,안산시 상록구,수암동,3**,전,개발제한구역,8m미만,22.00,450,지분,20231030,중개거래,경기 안산시 상록구,0,
202310,20,안산시 상록구,수암동,3**,전,개발제한구역,8m미만,404.00,25040,,20231030,중개거래,경기 안산시 상록구,0,
202310,20,안산시 상록구,수암동,3**,전,개발제한구역,8m미만,960.00,62450,,20231030,중개거래,경기 안산시 상록구,0,
202310,20,안산시 상록구,수암동,3**,도로,개발제한구역,8m미만,11.00,220,지분,20231030,중개거래,경기 안산시 상록구,0,
202310,18,안산시 상록구,사사동,3*,전,개발제한구역,8m미만,1577.00,31700,,-,중개거래,경기 군포시 경기 안산상록구,1,의왕군포안산
202310,16,안산시 상록구,이동,2**,전,보전녹지지역,25m이상,104.00,2800,지분,-,직거래,-,0,
202310,12,안산시 상록구,장상동,1**,전,개발제한구역,8m미만,794.00,48000,,-,중개거래,경기 안산상록구,0,
202310,11,안산시 상록구,일동,산2*,임야,보전녹지지역,-,7961.00,21672,,-,직거래,-,0,
202310,10,안산시 상록구,팔곡일동,5**,답,개발제한구역,8m미만,2013.00,51700,,-,직거래,-,0,
202310,10,안산시 상록구,양상동,2**,임야,제1종일반주거지역,8m미만,56.88,11500,지분,-,중개거래,경기 안산상록구,0,
202310,10,안산시 상록구,양상동,2**,임야,제1종일반주거지역,8m미만,659.00,128000,,-,중개거래,경기 안산상록구,0,
202310,08,안산시 상록구,부곡동,6**,대,제2종일반주거지역,12m미만,245.40,55650,,-,중개거래,경기 안산상록구,0,의왕군포안산
202310,04,안산시 상록구,사동,산6*,임야,보전녹지지역,-,99.00,1650,지분,-,직거래,-,0,
202309,26,안산시 상록구,사동,1***,체육용지,제2종일반주거지역,25m이상,4423.30,710000,,20231116,직거래,-,0,
202309,26,안산시 상록구,사동,1***,체육용지,제2종일반주거지역,25m이상,4423.30,710000,,-,직거래,-,0,
202309,25,안산시 상록구,건건동,8**,대,제2종일반주거지역,25m이상,58.18,8235,지분,-,직거래,-,1,의왕군포안산
202309,22,안산시 상록구,팔곡일동,6**,전,개발제한구역,8m미만,456.00,19000,,-,중개거래,경기 안산시상록구,0,
202309,21,안산시 상록구,장상동,3**,전,제1종일반주거지역,12m미만,97.00,13050,,-,중개거래,경기 안산상록구,0,
202309,21,안산시 상록구,장상동,3**,전,개발제한구역,12m미만,506.90,23100,,-,중개거래,경기 안산상록구,0,
202309,21,안산시 상록구,장상동,3**,전,제1종일반주거지역,12m미만,40.10,5400,,-,중개거래,경기 안산상록구,0,
202309,21,안산시 상록구,장상동,3**,전,자연녹지지역,-,165.00,3500,,-,중개거래,경기 안산상록구,0,
202309,18,안산시 상록구,부곡동,*,도로,제1종일반주거지역,8m미만,36.94,800,지분,-,중개거래,경기 안산단원구 경기 화성시,0,의왕군포안산
202309,18,안산시 상록구,부곡동,*,도로,제1종일반주거지역,8m미만,54.86,1200,지분,-,중개거래,경기 안산단원구 경기 화성시,0,의왕군포안산
202309,15,안산시 상록구,장상동,3**,도로,제1종일반주거지역,8m미만,35.00,8500,,-,중개거래,"경기 광명시, 경기 시흥시, 경기 안산시상록구",0,
202309,15,안산시 상록구,장상동,3**,전,제1종일반주거지역,8m미만,166.00,21500,,-,중개거래,"경기 광명시, 경기 시흥시, 경기 안산시상록구",0,
202309,14,안산시 상록구,수암동,1*,도로,개발제한구역,8m미만,32.00,200,,-,중개거래,경기 안산상록구,0,
202309,13,안산시 상록구,사사동,산7*,임야,제1종일반주거지역,12m미만,530.00,73000,,-,중개거래,경기 안산상록구,1,의왕군포안산
202309,01,안산시 상록구,양상동,2**,대,제1종일반주거지역,12m미만,276.00,82000,,-,중개거래,경기 안산상록구,0,
202309,01,안산시 상록구,양상동,2**,대,제1종일반주거지역,12m미만,276.00,82000,,20230919,중개거래,경기 안산시 상록구,0,
202308,25,안산시 상록구,부곡동,*,대,제1종일반주거지역,8m미만,253.00,53000,,-,중개거래,경기 안산시상록구,0,의왕군포안산
202308,25,안산시 상록구,수암동,1*,대,개발제한구역,8m미만,131.00,23500,,-,중개거래,경기 안산상록구,0,
202308,25,안산시 상록구,수암동,1*,답,개발제한구역,8m미만,312.00,8140,,-,중개거래,경기 안산상록구,0,
202308,25,안산시 상록구,수암동,1*,주차장,개발제한구역,8m미만,99.00,4180,,20230828,중개거래,경기 안산시상록구,0,
202308,25,안산시 상록구,수암동,1*,답,개발제한구역,-,521.00,12850,,20230828,중개거래,경기 안산시상록구,0,
202308,25,안산시 상록구,수암동,1*,답,개발제한구역,8m미만,312.00,8140,,20230828,중개거래,경기 안산시상록구,0,
202308,25,안산시 상록구,수암동,1*,주차장,개발제한구역,8m미만,101.00,4240,,20230828,중개거래,경기 안산시상록구,0,
202308,25,안산시 상록구,수암동,1*,주차장,개발제한구역,8m미만,101.00,4240,,-,중개거래,경기 안산상록구,0,
202308,25,안산시 상록구,수암동,1*,답,개발제한구역,8m미만,217.00,5660,,20230828,중개거래,경기 안산시상록구,0,
202308,25,안산시 상록구,수암동,1*,답,개발제한구역,-,403.00,8330,,20230828,중개거래,경기 안산시상록구,0,
202308,25,안산시 상록구,수암동,1*,답,개발제한구역,8m미만,217.00,5660,,-,중개거래,경기 안산상록구,0,
202308,25,안산시 상록구,수암동,1*,답,개발제한구역,-,521.00,12850,,-,중개거래,경기 안산상록구,0,
202308,25,안산시 상록구,수암동,1*,답,개발제한구역,-,403.00,8330,,-,중개거래,경기 안산상록구,0,
202308,25,안산시 상록구,수암동,1*,전,개발제한구역,-,382.00,8600,,20230828,중개거래,경기 안산시상록구,0,
202308,25,안산시 상록구,부곡동,*,임야,제1종일반주거지역,8m미만,839.00,176000,,-,중개거래,경기 안산시상록구,0,의왕군포안산
202308,25,안산시 상록구,부곡동,*,임야,제1종일반주거지역,8m미만,102.00,21400,,-,중개거래,경기 안산시상록구,0,의왕군포안산
202308,25,안산시 상록구,부곡동,*,임야,제1종일반주거지역,8m미만,93.00,19600,,-,중개거래,경기 안산시상록구,0,의왕군포안산
202308,25,안산시 상록구,수암동,1*,주차장,개발제한구역,8m미만,99.00,4180,,-,중개거래,경기 안산상록구,0,
202308,25,안산시 상록구,수암동,1*,전,개발제한구역,-,382.00,8600,,-,중개거래,경기 안산상록구,0,
202308,25,안산시 상록구,팔곡일동,1**,전,개발제한구역,25m미만,741.00,45000,,-,중개거래,경기 안산상록구 경기 화성시,0,
202308,22,안산시 상록구,사사동,산9*,임야,개발제한구역,8m미만,68.00,748,지분,-,직거래,-,1,의왕군포안산
202308,19,안산시 상록구,사사동,2**,답,개발제한구역,-,707.00,16000,,-,직거래,-,1,의왕군포안산
202308,10,안산시 상록구,부곡동,산4*,임야,보전녹지지역,8m미만,98.00,231,지분,-,직거래,-,0,의왕군포안산
202308,09,안산시 상록구,팔곡이동,7*,도로,일반공업지역,25m미만,308.00,50000,,-,직거래,-,0,
202308,08,안산시 상록구,팔곡일동,4**,전,개발제한구역,8m미만,321.00,12400,,-,직거래,-,0,
202308,08,안산시 상록구,팔곡일동,4**,전,개발제한구역,8m미만,360.00,14100,,-,직거래,-,0,
202308,01,안산시 상록구,건건동,8**,대,제2종일반주거지역,25m이상,58.18,8241,지분,-,직거래,-,1,의왕군포안산
202307,29,안산시 상록구,팔곡일동,1*,전,개발제한구역,8m미만,167.00,3500,,-,직거래,-,0,
202307,24,안산시 상록구,팔곡일동,3**,전,개발제한구역,8m미만,456.00,16800,,-,중개거래,경기 안산상록구,0,
202307,24,안산시 상록구,팔곡일동,3**,전,개발제한구역,8m미만,456.00,16800,,20230913,중개거래,경기 안산시 상록구,0,
202307,14,안산시 상록구,사사동,산8*,임야,개발제한구역,-,70.00,1040,지분,-,직거래,-,1,의왕군포안산
202307,13,안산시 상록구,사사동,산9*,임야,개발제한구역,8m미만,330.00,3630,지분,-,직거래,-,1,의왕군포안산
202307,13,안산시 상록구,사사동,산7*,임야,개발제한구역,-,496.00,7500,,-,직거래,-,1,의왕군포안산
202307,13,안산시 상록구,사사동,산8*,임야,개발제한구역,-,331.00,4866,지분,-,직거래,-,1,의왕군포안산
202307,10,안산시 상록구,팔곡일동,2*,전,개발제한구역,-,807.00,15090,,-,직거래,-,0,
202307,10,안산시 상록구,팔곡일동,2*,전,개발제한구역,-,820.00,15340,,-,직거래,-,0,
202307,10,안산시 상록구,팔곡일동,2*,전,개발제한구역,-,1260.00,23570,,-,직거래,-,0,
202307,05,안산시 상록구,팔곡일동,1*,전,개발제한구역,-,231.00,4800,,-,중개거래,경기 안산상록구,0,
202307,03,안산시 상록구,본오동,3**,전,개발제한구역,8m미만,21.00,1500,지분,-,직거래,-,0,
202307,03,안산시 상록구,장상동,3**,전,제1종일반주거지역,8m미만,41.00,9307,,-,직거래,-,0,
202307,03,안산시 상록구,본오동,3**,전,자연녹지지역,-,971.00,71400,,-,직거래,-,0,
202306,19,안산시 상록구,팔곡일동,산2*,임야,개발제한구역,-,99.00,1350,지분,-,직거래,-,0,
202306,13,안산시 상록구,건건동,9**,전,개발제한구역,8m미만,290.00,14225,,-,직거래,-,1,의왕군포안산
202306,12,안산시 상록구,팔곡이동,2*,전,개발제한구역,8m미만,146.00,2701,,-,직거래,-,0,
202306,10,안산시 상록구,본오동,*,전,개발제한구역,8m미만,1007.00,34500,,-,직거래,-,0,
202306,07,안산시 상록구,양상동,1**,도로,개발제한구역,8m미만,85.00,373,,-,중개거래,경기 시흥시 경기 안산상록구,0,
202306,07,안산시 상록구,양상동,1**,전,개발제한구역,8m미만,3198.00,44235,,-,중개거래,경기 시흥시 경기 안산상록구,0,
202306,05,안산시 상록구,팔곡일동,산3*,임야,개발제한구역,8m미만,33.00,590,지분,-,직거래,-,0,
202306,02,안산시 상록구,사동,산6*,임야,보전녹지지역,-,177.00,2915,지분,-,직거래,-,0,
202305,17,안산시 상록구,팔곡일동,4**,답,개발제한구역,8m미만,139.00,14600,,20230918,중개거래,"경기 시흥시, 경기 안산시 상록구",0,
202305,17,안산시 상록구,팔곡일동,4**,답,개발제한구역,8m미만,831.00,13000,,20230918,중개거래,"경기 시흥시, 경기 안산시 상록구",0,
202305,17,안산시 상록구,팔곡일동,4**,답,개발제한구역,-,96.00,1500,,20230918,중개거래,"경기 시흥시, 경기 안산시 상록구",0,
202305,17,안산시 상록구,팔곡일동,6**,공장용지,개발제한구역,8m미만,1532.00,162000,,20230918,중개거래,"경기 시흥시, 경기 안산시 상록구",0,
202305,17,안산시 상록구,팔곡일동,4**,답,개발제한구역,8m미만,737.00,78000,,20230918,중개거래,"경기 시흥시, 경기 안산시 상록구",0,
202305,17,안산시 상록구,팔곡일동,4**,답,개발제한구역,8m미만,79.00,8300,,20230918,중개거래,"경기 시흥시, 경기 안산시 상록구",0,
202305,17,안산시 상록구,팔곡일동,4**,답,개발제한구역,-,499.00,8000,,20230918,중개거래,"경기 시흥시, 경기 안산시 상록구",0,
202305,12,안산시 상록구,팔곡이동,1**,전,개발제한구역,8m미만,922.00,25100,,-,중개거래,경기 안산상록구,0,
202305,11,안산시 상록구,수암동,5**,대,제2종일반주거지역,25m미만,500.30,181000,,20230517,중개거래,경기 안산시 상록구,0,
202305,11,안산시 상록구,수암동,5**,대,제2종일반주거지역,25m미만,500.30,181000,,-,중개거래,경기 안산상록구,0,
202305,08,안산시 상록구,사사동,2**,과수원,자연녹지지역,8m미만,1322.00,34000,,-,중개거래,경기 군포시 경기 의왕시,1,의왕군포안산
202305,08,안산시 상록구,사사동,2**,도로,제1종일반주거지역,12m미만,22.00,1590,,-,직거래,-,1,의왕군포안산
202305,08,안산시 상록구,팔곡일동,5**,전,자연녹지지역,-,1322.00,22000,,-,중개거래,경기 안산상록구,0,
202305,08,안산시 상록구,사사동,2**,도로,제1종일반주거지역,12m미만,139.00,10090,,-,직거래,-,1,의왕군포안산
202305,08,안산시 상록구,사사동,2**,도로,제1종일반주거지역,12m미만,1.00,80,,-,직거래,-,1,의왕군포안산
202305,05,안산시 상록구,본오동,5**,답,개발제한구역,8m미만,1392.00,33680,,-,직거래,-,0,
202305,03,안산시 상록구,사동,산6*,임야,보전녹지지역,-,79.00,1320,지분,-,직거래,-,0,
202305,02,안산시 상록구,사동,산6*,임야,보전녹지지역,-,33.00,550,지분,-,직거래,-,0,
202305,01,안산시 상록구,팔곡일동,5**,도로,제2종일반주거지역,8m미만,43.01,1652,지분,20250130,직거래,-,0,
202305,01,안산시 상록구,팔곡일동,5**,전,제2종일반주거지역,12m미만,35.00,1344,지분,20250130,직거래,-,0,
202304,28,안산시 상록구,팔곡일동,산*,임야,개발제한구역,8m미만,33.00,600,지분,-,직거래,-,0,
202304,26,안산시 상록구,장하동,2**,전,제1종일반주거지역,12m미만,37.00,11400,,-,직거래,-,0,
202304,26,안산시 상록구,사동,1***,체육용지,제2종일반주거지역,25m이상,4423.30,600000,,-,직거래,-,0,
202304,26,안산시 상록구,장하동,2**,대,제1종일반주거지역,12m미만,12.00,3600,,-,직거래,-,0,
202304,25,안산시 상록구,건건동,2**,전,개발제한구역,25m미만,402.57,15000,지분,-,직거래,-,1,의왕군포안산
202304,25,안산시 상록구,건건동,2**,전,개발제한구역,25m미만,748.00,23487,지분,-,직거래,-,1,의왕군포안산
202304,25,안산시 상록구,건건동,2**,전,개발제한구역,25m미만,78.50,1513,지분,-,직거래,-,1,의왕군포안산
202304,24,안산시 상록구,장하동,2**,전,개발제한구역,25m미만,2.76,123,지분,-,직거래,-,0,
202304,17,안산시 상록구,장상동,3**,전,제1종일반주거지역,8m미만,461.00,59200,,-,직거래,-,0,
202304,10,안산시 상록구,양상동,1**,전,개발제한구역,8m미만,1501.00,34000,,-,중개거래,경기 안산상록구 경기 안양만안구,0,
202304,06,안산시 상록구,일동,5**,대,제2종일반주거지역,8m미만,247.80,86000,,-,중개거래,경기 안산상록구,0,
202303,30,안산시 상록구,양상동,4*,답,자연녹지지역,-,1013.00,23900,,-,직거래,-,0,
202303,28,안산시 상록구,양상동,1**,전,개발제한구역,25m미만,203.00,7511,,-,직거래,-,0,
202303,27,안산시 상록구,건건동,8**,전,제2종일반주거지역,8m미만,59.00,5400,,-,직거래,-,1,의왕군포안산
202303,27,안산시 상록구,건건동,8**,전,자연녹지지역,8m미만,73.00,6600,,-,직거래,-,1,의왕군포안산
202303,27,안산시 상록구,팔곡일동,산3*,임야,개발제한구역,8m미만,33.00,590,지분,-,직거래,-,0,
202303,26,안산시 상록구,팔곡이동,*,전,개발제한구역,-,142.00,3252,,-,직거래,-,0,
202303,24,안산시 상록구,사동,산6*,임야,보전녹지지역,-,33.00,550,지분,-,직거래,-,0,
202303,23,안산시 상록구,양상동,1**,전,개발제한구역,25m미만,795.00,43200,,-,중개거래,경기 안산상록구,0,
202303,22,안산시 상록구,사동,산6*,임야,보전녹지지역,-,33.00,550,지분,-,직거래,-,0,
202303,21,안산시 상록구,사동,산6*,임야,보전녹지지역,-,33.00,550,지분,-,직거래,-,0,
202303,20,안산시 상록구,장상동,*,잡종지,개발제한구역,8m미만,529.00,67200,,-,중개거래,경기 안산상록구,0,
202303,17,안산시 상록구,사동,산6*,임야,보전녹지지역,-,66.00,1100,지분,-,직거래,-,0,
202303,17,안산시 상록구,팔곡일동,산*,임야,개발제한구역,8m미만,33.00,500,지분,-,직거래,-,0,
202303,14,안산시 상록구,사동,산6*,임야,보전녹지지역,-,139.00,2310,지분,-,직거래,-,0,
202303,14,안산시 상록구,사동,산6*,임야,보전녹지지역,-,106.00,1760,지분,-,직거래,-,0,
202303,14,안산시 상록구,사동,산6*,임야,보전녹지지역,-,132.00,2200,지분,-,직거래,-,0,
202303,14,안산시 상록구,사동,산6*,임야,보전녹지지역,-,66.00,1100,지분,-,직거래,-,0,
202303,13,안산시 상록구,본오동,5**,답,개발제한구역,8m미만,1478.00,38000,,-,중개거래,경기 안산상록구,0,
202303,13,안산시 상록구,본오동,*,전,개발제한구역,8m미만,1728.00,57200,,-,직거래,-,0,
202303,11,안산시 상록구,팔곡일동,5**,전,개발제한구역,8m미만,1990.00,60000,,-,중개거래,경기 안산상록구,0,
202303,07,안산시 상록구,사동,산6*,임야,보전녹지지역,-,33.00,550,지분,-,직거래,-,0,
202303,06,안산시 상록구,사동,산6*,임야,보전녹지지역,-,66.00,1100,지분,-,직거래,-,0,
202303,03,안산시 상록구,수암동,2**,답,개발제한구역,8m미만,248.00,2500,,-,중개거래,경기 안산상록구,0,
202303,02,안산시 상록구,팔곡일동,5**,전,제2종일반주거지역,12m미만,23.00,5340,지분,-,직거래,-,0,
202303,02,안산시 상록구,팔곡일동,5**,도로,제2종일반주거지역,8m미만,35.99,8660,지분,-,직거래,-,0,
202302,28,안산시 상록구,팔곡일동,3**,전,개발제한구역,8m미만,744.00,23000,,-,직거래,-,0,
202302,28,안산시 상록구,수암동,2**,전,개발제한구역,8m미만,198.00,6000,,-,직거래,-,0,
202302,24,안산시 상록구,장상동,3**,목장용지,제1종일반주거지역,-,41.00,6830,,-,중개거래,경기 안산상록구,0,
202302,23,안산시 상록구,사동,산6*,임야,보전녹지지역,-,17.00,275,지분,-,직거래,-,0,
202302,23,안산시 상록구,사동,산6*,임야,보전녹지지역,-,66.00,1100,지분,-,직거래,-,0,
202302,22,안산시 상록구,사사동,산8*,임야,개발제한구역,-,70.00,1040,지분,-,직거래,-,1,의왕군포안산
202302,21,안산시 상록구,팔곡일동,2**,답,개발제한구역,8m미만,433.00,19600,,-,중개거래,경기 안산상록구,0,
202302,17,안산시 상록구,사동,산6*,임야,보전녹지지역,-,33.00,550,지분,-,직거래,-,0,
202302,17,안산시 상록구,사동,산6*,임야,보전녹지지역,-,50.00,825,지분,-,직거래,-,0,
202302,16,안산시 상록구,사동,산6*,임야,보전녹지지역,-,149.00,2475,지분,-,직거래,-,0,
202302,16,안산시 상록구,팔곡이동,5**,답,개발제한구역,8m미만,1722.00,20000,,-,직거래,-,0,
202302,14,안산시 상록구,본오동,*,전,개발제한구역,8m미만,594.00,21600,,-,중개거래,경기 안산상록구,0,
202302,10,안산시 상록구,본오동,1*,전,개발제한구역,25m이상,643.00,50000,,-,직거래,-,0,
202302,08,안산시 상록구,사동,산6*,임야,보전녹지지역,-,208.00,3300,지분,-,직거래,-,0,
202302,06,안산시 상록구,본오동,6**,답,개발제한구역,8m미만,1520.00,23000,,-,직거래,-,0,
202302,03,안산시 상록구,월피동,2**,전,보전녹지지역,-,181.00,2132,지분,-,중개거래,경기 의정부시,0,
202302,02,안산시 상록구,수암동,산1*,임야,개발제한구역,8m미만,33.00,200,지분,-,직거래,-,0,
202301,27,안산시 상록구,본오동,5**,답,개발제한구역,8m미만,486.00,12700,,-,직거래,-,0,
202301,24,안산시 상록구,사사동,산8*,임야,개발제한구역,-,70.00,1040,,-,직거래,-,1,의왕군포안산
202301,10,안산시 상록구,사동,산6*,임야,보전녹지지역,-,33.00,550,지분,-,직거래,-,0,
202301,10,안산시 상록구,부곡동,4**,전,보전녹지지역,25m이상,411.00,17500,,-,중개거래,경기 안산상록구,0,의왕군포안산
202301,10,안산시 상록구,사동,산6*,임야,보전녹지지역,-,102.00,1705,지분,-,직거래,-,0,
202301,06,안산시 상록구,장하동,5*,대,제1종일반주거지역,8m미만,160.00,29300,,-,중개거래,경기 안산상록구,0,
202301,06,안산시 상록구,장하동,5*,대,제1종일반주거지역,8m미만,433.00,79420,,-,중개거래,경기 안산상록구,0,
202301,06,안산시 상록구,장하동,5*,대,제1종일반주거지역,8m미만,7.00,1280,,-,중개거래,경기 안산상록구,0,
202301,05,안산시 상록구,팔곡일동,2**,답,개발제한구역,8m미만,433.00,17680,지분,20230221,중개거래,경기 안산시 상록구,0,
202301,05,안산시 상록구,팔곡일동,2**,답,자연녹지지역,-,433.00,17680,,-,중개거래,경기 안산상록구,0,
202301,04,안산시 상록구,부곡동,산*,임야,개발제한구역,-,165.00,1000,지분,-,직거래,-,0,의왕군포안산
202301,04,안산시 상록구,사동,산6*,임야,보전녹지지역,-,40.00,660,지분,-,직거래,-,0,
202301,03,안산시 상록구,사동,산6*,임야,보전녹지지역,-,99.00,1650,지분,-,직거래,-,0,
202301,02,안산시 상록구,사동,산6*,임야,보전녹지지역,-,66.00,1100,지분,-,직거래,-,0,
202412,31,안산시 상록구,수암동,2**,전,개발제한구역,-,264.00,8500,,-,직거래,-,0,
202412,27,안산시 상록구,팔곡일동,5**,답,개발제한구역,8m미만,757.00,13750,,20250313,중개거래,경기 안산시 단원구,0,
202412,27,안산시 상록구,팔곡일동,5**,전,개발제한구역,8m미만,813.00,15000,,20250313,중개거래,경기 안산시 단원구,0,
202412,20,안산시 상록구,수암동,산1*,임야,개발제한구역,8m미만,330.00,2100,지분,-,직거래,-,0,
202412,20,안산시 상록구,이동,5**,대,제2종일반주거지역,25m이상,276.80,168000,,-,중개거래,인천 남동구,0,
202412,19,안산시 상록구,팔곡일동,5**,답,개발제한구역,8m미만,1983.00,54000,,-,직거래,-,0,
202412,18,안산시 상록구,일동,산2*,임야,보전녹지지역,-,99.00,1017,지분,-,직거래,-,0,
202412,16,안산시 상록구,사사동,2**,과수원,개발제한구역,8m미만,4.00,100,지분,-,중개거래,경기 안산시 상록구,1,의왕군포안산
202412,16,안산시 상록구,사사동,2**,과수원,개발제한구역,8m미만,4.00,100,지분,-,중개거래,경기 안산시 상록구,1,의왕군포안산
202412,16,안산시 상록구,사사동,2**,과수원,개발제한구역,8m미만,4.00,100,지분,-,중개거래,경기 안산시 상록구,1,의왕군포안산
202412,16,안산시 상록구,사사동,2**,과수원,개발제한구역,-,1364.00,41000,,-,중개거래,경기 안산시 상록구,1,의왕군포안산
202412,14,안산시 상록구,사사동,3**,전,개발제한구역,-,1663.00,25000,,-,중개거래,경기 안산시 상록구,1,의왕군포안산
202412,13,안산시 상록구,사사동,2**,답,개발제한구역,-,1917.00,17033,,-,중개거래,경기 수원시 영통구,1,의왕군포안산
202412,13,안산시 상록구,사사동,2**,답,개발제한구역,-,2433.00,21617,,-,중개거래,경기 수원시 영통구,1,의왕군포안산
202412,11,안산시 상록구,팔곡일동,1**,잡종지,개발제한구역,25m미만,576.00,26000,,-,중개거래,경기 안산시 상록구,0,
202412,10,안산시 상록구,장상동,*,잡종지,개발제한구역,8m미만,6.60,200,지분,-,직거래,-,0,
202412,10,안산시 상록구,장상동,*,잡종지,개발제한구역,8m미만,264.00,32800,,-,직거래,-,0,
202412,06,안산시 상록구,부곡동,2**,전,개발제한구역,8m미만,703.00,21200,,-,직거래,-,0,의왕군포안산
202411,29,안산시 상록구,사동,1***,공장용지,준공업지역,12m미만,720.20,251271,,-,직거래,-,0,
202411,29,안산시 상록구,사동,1***,공장용지,준공업지역,12m미만,720.20,251271,,-,직거래,-,0,
202411,26,안산시 상록구,팔곡일동,산*,임야,개발제한구역,8m미만,66.00,900,지분,-,직거래,-,0,
202411,25,안산시 상록구,본오동,7**,대,제2종일반주거지역,12m미만,298.90,109000,,-,중개거래,경기 안산시 상록구,0,
202411,22,안산시 상록구,팔곡일동,6**,전,개발제한구역,8m미만,501.00,45000,,-,직거래,-,0,
202411,20,안산시 상록구,부곡동,산*,임야,개발제한구역,-,1.00,3,지분,-,직거래,-,0,의왕군포안산
202411,20,안산시 상록구,팔곡이동,산*,임야,개발제한구역,-,70.00,208,지분,-,직거래,-,0,
202411,20,안산시 상록구,팔곡이동,산*,임야,개발제한구역,-,70.00,980,지분,-,직거래,-,0,
202411,15,안산시 상록구,사사동,2**,과수원,개발제한구역,8m미만,4.00,100,지분,-,중개거래,경기 안산시 상록구,1,의왕군포안산
202411,15,안산시 상록구,사사동,2**,과수원,개발제한구역,8m미만,4.00,100,지분,20241119,중개거래,경기 안산시 상록구,1,의왕군포안산
202411,15,안산시 상록구,사사동,2**,과수원,자연녹지지역,-,1984.00,64800,,20241119,중개거래,경기 안산시 상록구,1,의왕군포안산
202411,15,안산시 상록구,사사동,2**,과수원,개발제한구역,8m미만,4.00,100,지분,20241119,중개거래,경기 안산시 상록구,1,의왕군포안산
202411,15,안산시 상록구,사사동,2**,과수원,자연녹지지역,-,1984.00,65000,,-,중개거래,경기 안산시 상록구,1,의왕군포안산
202411,15,안산시 상록구,사사동,2**,과수원,개발제한구역,8m미만,4.00,100,지분,-,중개거래,경기 안산시 상록구,1,의왕군포안산
202411,15,안산시 상록구,사사동,2**,과수원,개발제한구역,8m미만,4.00,100,지분,-,중개거래,경기 안산시 상록구,1,의왕군포안산
202411,08,안산시 상록구,본오동,6**,답,개발제한구역,8m미만,1997.00,36300,,-,직거래,-,0,
202411,05,안산시 상록구,팔곡일동,5**,답,개발제한구역,8m미만,1342.00,36500,,-,직거래,-,0,
202410,30,안산시 상록구,일동,산3*,임야,보전녹지지역,-,3094.00,32000,,20250124,중개거래,경기 안산시 상록구,0,
202410,28,안산시 상록구,사사동,2**,답,개발제한구역,-,499.00,7528,,-,직거래,-,1,의왕군포안산
202410,28,안산시 상록구,사사동,2**,답,개발제한구역,-,1251.00,18872,,-,직거래,-,1,의왕군포안산
202410,15,안산시 상록구,사사동,3**,전,개발제한구역,-,3154.00,74849,,-,직거래,-,1,의왕군포안산
202410,15,안산시 상록구,사사동,3**,전,개발제한구역,-,62.00,1471,지분,-,직거래,-,1,의왕군포안산
202410,14,안산시 상록구,본오동,5**,답,개발제한구역,8m미만,1150.00,18400,,-,중개거래,경기 안산시 상록구,0,
