연월,일,시군구,법정동,번지,지목,용도지역,도로조건,계약면적_m2,거래금액_만원,지분구분,해제일,거래유형,중개사소재지,지구포함
201809,19,경기도 광명시,노온사동,4**,전,제1종일반주거지역,25m이상,276.50,23500,지분,-,-,-,1
201809,19,경기도 광명시,가학동,산4*,임야,자연녹지지역,25m미만,523.30,12381,지분,-,-,-,1
201809,19,경기도 광명시,가학동,2**,임야,자연녹지지역,-,5289.00,109500,,-,-,-,1
201809,18,경기도 광명시,일직동,산6*,임야,개발제한구역,-,66.00,3000,지분,-,-,-,0
201809,17,경기도 광명시,하안동,산1**,임야,개발제한구역,8m미만,62.44,937,지분,-,-,-,0
201809,17,경기도 광명시,가학동,산4*,임야,자연녹지지역,8m미만,14.86,180,지분,-,-,-,1
201809,17,경기도 광명시,가학동,산4*,임야,자연녹지지역,-,56.47,240,지분,-,-,-,1
201809,17,경기도 광명시,가학동,산3*,임야,자연녹지지역,25m미만,140.28,760,지분,-,-,-,1
201809,17,경기도 광명시,가학동,산4*,임야,자연녹지지역,-,76.09,330,지분,-,-,-,1
201809,17,경기도 광명시,가학동,산4*,임야,자연녹지지역,25m미만,348.69,1920,지분,-,-,-,1
201809,17,경기도 광명시,하안동,산1**,임야,개발제한구역,8m미만,9.71,146,지분,-,-,-,0
201809,16,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,330.00,6900,지분,-,-,-,1
201809,15,경기도 광명시,가학동,6**,답,자연녹지지역,8m미만,991.74,42000,지분,-,-,-,1
201809,14,경기도 광명시,옥길동,1**,전,자연녹지지역,8m미만,1322.00,92000,지분,-,-,-,1
201809,14,경기도 광명시,광명동,2**,도로,제2종일반주거지역,8m미만,19.33,1300,지분,-,-,-,1
201809,14,경기도 광명시,가학동,3**,임야,자연녹지지역,-,165.00,8450,지분,-,-,-,1
201809,14,경기도 광명시,일직동,산6*,임야,개발제한구역,-,33.00,1500,지분,-,-,-,0
201809,14,경기도 광명시,하안동,산4*,임야,개발제한구역,-,99.00,1066,지분,-,-,-,0
201809,13,경기도 광명시,노온사동,8**,답,자연녹지지역,8m미만,110.00,3800,지분,-,-,-,1
201809,13,경기도 광명시,광명동,2**,대,제2종일반주거지역,8m미만,770.00,385000,,-,-,-,1
201809,13,경기도 광명시,광명동,6**,도로,제2종일반주거지역,8m미만,49.00,25000,지분,-,-,-,1
201809,13,경기도 광명시,소하동,3**,대,제1종일반주거지역,8m미만,142.00,40800,,-,-,-,0
201809,13,경기도 광명시,가학동,1**,전,자연녹지지역,-,536.00,32000,,-,-,-,1
201809,13,경기도 광명시,노온사동,8**,답,자연녹지지역,8m미만,1543.00,54200,,-,-,-,1
201809,12,경기도 광명시,일직동,산6*,임야,개발제한구역,-,33.00,1500,지분,-,-,-,0
201809,12,경기도 광명시,노온사동,3**,전,제1종일반주거지역,12m미만,156.00,35000,,-,-,-,1
201809,12,경기도 광명시,가학동,산4*,임야,자연녹지지역,-,114.19,2694,지분,-,-,-,1
201809,12,경기도 광명시,가학동,산4*,임야,자연녹지지역,8m미만,22.30,406,지분,-,-,-,1
201809,11,경기도 광명시,소하동,8**,잡종지,제2종일반주거지역,12m미만,1.77,250,지분,-,-,-,0
201809,11,경기도 광명시,가학동,3**,임야,자연녹지지역,-,132.00,6760,지분,-,-,-,1
201809,11,경기도 광명시,광명동,4*,도로,제2종일반주거지역,8m미만,47.00,11300,,-,-,-,1
201809,10,경기도 광명시,광명동,1**,도로,제2종일반주거지역,8m미만,21.40,5500,,-,-,-,1
201809,10,경기도 광명시,가학동,8**,임야,자연녹지지역,-,387.01,8900,지분,-,-,-,1
201809,10,경기도 광명시,가학동,8**,임야,자연녹지지역,-,1637.33,29800,지분,-,-,-,1
201809,10,경기도 광명시,가학동,8**,임야,자연녹지지역,-,1637.33,30500,지분,-,-,-,1
201809,10,경기도 광명시,가학동,산4*,임야,자연녹지지역,8m미만,955.06,10680,지분,-,-,-,1
201809,10,경기도 광명시,소하동,8**,잡종지,제1종일반주거지역,12m미만,294.00,65000,,-,-,-,0
201809,08,경기도 광명시,가학동,6**,답,자연녹지지역,8m미만,768.00,32000,,-,-,-,1
201809,07,경기도 광명시,가학동,1**,전,자연녹지지역,-,538.00,32500,,-,-,-,1
201809,07,경기도 광명시,노온사동,8**,답,자연녹지지역,-,1543.00,54200,,-,-,-,1
201809,07,경기도 광명시,노온사동,8**,답,자연녹지지역,-,110.00,3800,지분,-,-,-,1
201809,03,경기도 광명시,가학동,8**,전,자연녹지지역,-,180.00,6000,지분,-,-,-,1
201809,03,경기도 광명시,가학동,8**,전,자연녹지지역,-,330.00,11000,지분,-,-,-,1
201809,03,경기도 광명시,가학동,8**,전,자연녹지지역,-,150.00,4950,지분,-,-,-,1
201809,03,경기도 광명시,가학동,8**,전,자연녹지지역,-,763.00,25400,지분,-,-,-,1
201809,01,경기도 광명시,노온사동,1**,전,자연녹지지역,8m미만,991.74,36000,지분,-,-,-,1
201809,01,경기도 광명시,노온사동,1**,전,자연녹지지역,8m미만,1652.90,60000,지분,-,-,-,1
201809,01,경기도 광명시,노온사동,1**,전,자연녹지지역,8m미만,661.16,24000,지분,-,-,-,1
201808,31,경기도 광명시,옥길동,산2*,임야,개발제한구역,-,951.04,3800,지분,-,-,-,1
201808,30,경기도 광명시,가학동,1**,전,자연녹지지역,-,536.00,32000,,-,-,-,1
201808,29,경기도 광명시,하안동,산4*,임야,개발제한구역,-,66.00,682,지분,-,-,-,0
201808,29,경기도 광명시,가학동,산8*,임야,개발제한구역,-,245.00,2146,지분,-,-,-,1
201808,28,경기도 광명시,가학동,3**,답,자연녹지지역,-,721.00,43000,,-,-,-,1
201808,28,경기도 광명시,가학동,6**,답,자연녹지지역,8m미만,1854.52,78540,지분,-,-,-,1
201808,28,경기도 광명시,가학동,산8*,임야,개발제한구역,-,33.00,290,지분,-,-,-,1
201808,27,경기도 광명시,하안동,산4*,임야,개발제한구역,-,232.00,2300,지분,-,-,-,0
201808,25,경기도 광명시,가학동,산4*,임야,자연녹지지역,25m미만,165.29,3950,지분,-,-,-,1
201808,25,경기도 광명시,가학동,산4*,임야,자연녹지지역,25m미만,192.72,4614,지분,-,-,-,1
201808,25,경기도 광명시,가학동,산4*,임야,자연녹지지역,8m미만,22.30,534,지분,-,-,-,1
201808,25,경기도 광명시,가학동,산4*,임야,자연녹지지역,-,114.18,2720,지분,-,-,-,1
201808,24,경기도 광명시,하안동,산4*,임야,개발제한구역,-,155.00,1670,지분,-,-,-,0
201808,24,경기도 광명시,하안동,산4*,임야,개발제한구역,-,330.00,3554,지분,-,-,-,0
201808,24,경기도 광명시,가학동,산4*,임야,자연녹지지역,8m미만,955.06,10670,지분,-,-,-,1
201808,24,경기도 광명시,가학동,산8*,임야,개발제한구역,-,278.00,2000,지분,-,-,-,1
201808,22,경기도 광명시,광명동,3**,잡종지,제1종일반주거지역,-,48.00,10584,,-,-,-,1
201808,22,경기도 광명시,가학동,6**,답,자연녹지지역,8m미만,1983.48,84000,지분,-,-,-,1
201808,21,경기도 광명시,하안동,2**,전,제1종일반주거지역,8m미만,962.00,130000,,-,-,-,0
201808,20,경기도 광명시,노온사동,2**,답,제1종일반주거지역,-,418.00,45672,,-,-,-,1
201808,20,경기도 광명시,노온사동,2**,답,제1종일반주거지역,8m미만,133.00,12678,,-,-,-,1
201808,20,경기도 광명시,노온사동,2**,답,제1종일반주거지역,8m미만,358.00,44663,,-,-,-,1
201808,20,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,264.00,5520,지분,-,-,-,1
201808,20,경기도 광명시,노온사동,2**,답,제1종일반주거지역,-,188.00,10703,,-,-,-,1
201808,20,경기도 광명시,노온사동,2**,답,제1종일반주거지역,-,231.00,14866,,-,-,-,1
201808,20,경기도 광명시,노온사동,2**,답,제1종일반주거지역,-,265.00,25658,,-,-,-,1
201808,20,경기도 광명시,노온사동,2**,답,제1종일반주거지역,-,1871.00,181120,,-,-,-,1
201808,20,경기도 광명시,노온사동,2**,답,제1종일반주거지역,-,172.00,16640,,-,-,-,1
201808,20,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,100.00,2070,지분,-,-,-,1
201808,19,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,99.00,1770,지분,-,-,-,1
201808,18,경기도 광명시,노온사동,9**,전,자연녹지지역,8m미만,1772.00,96000,,-,-,-,1
201808,18,경기도 광명시,소하동,1**,도로,제1종일반주거지역,8m미만,2.00,500,,-,-,-,0
201808,18,경기도 광명시,소하동,1**,도로,제1종일반주거지역,8m미만,12.00,1000,,-,-,-,0
201808,17,경기도 광명시,소하동,8**,전,개발제한구역,8m미만,718.00,54000,,-,-,-,0
201808,16,경기도 광명시,가학동,8**,답,자연녹지지역,-,330.00,27000,,-,-,-,1
201808,16,경기도 광명시,가학동,8**,도로,자연녹지지역,8m미만,74.00,2000,,-,-,-,1
201808,13,경기도 광명시,노온사동,산5*,임야,개발제한구역,-,33.05,490,지분,-,-,-,1
201808,13,경기도 광명시,철산동,4**,도로,제2종일반주거지역,8m미만,26.10,3200,,-,-,-,0
201808,11,경기도 광명시,소하동,6**,전,개발제한구역,8m미만,634.00,36400,,-,-,-,0
201808,09,경기도 광명시,옥길동,1**,대,제1종일반주거지역,8m미만,361.00,66412,,-,-,-,1
201808,09,경기도 광명시,가학동,1**,전,자연녹지지역,8m미만,666.00,49800,,-,-,-,1
201808,09,경기도 광명시,옥길동,1**,대,제1종일반주거지역,8m미만,341.00,62733,,-,-,-,1
201808,09,경기도 광명시,옥길동,1**,대,제1종일반주거지역,-,63.00,9243,,-,-,-,1
201808,09,경기도 광명시,옥길동,1**,대,제1종일반주거지역,8m미만,362.00,67970,,-,-,-,1
201808,09,경기도 광명시,옥길동,1**,대,제1종일반주거지역,-,188.00,32435,,-,-,-,1
201808,09,경기도 광명시,옥길동,1**,대,제1종일반주거지역,-,7.00,1208,,-,-,-,1
201808,08,경기도 광명시,소하동,5**,전,개발제한구역,8m미만,1653.00,137500,,-,-,-,0
201808,08,경기도 광명시,노온사동,5**,답,자연녹지지역,8m미만,1132.00,46170,,-,-,-,1
201808,07,경기도 광명시,가학동,3**,전,자연녹지지역,-,826.00,55000,,-,-,-,1
201808,06,경기도 광명시,철산동,4**,도로,제2종일반주거지역,8m미만,11.00,800,,-,-,-,0
201808,04,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,165.00,3450,지분,-,-,-,1
201808,02,경기도 광명시,옥길동,2**,답,자연녹지지역,8m미만,1542.00,56000,,-,-,-,1
201808,01,경기도 광명시,옥길동,9*,전,자연녹지지역,-,456.00,30000,,-,-,-,1
201808,01,경기도 광명시,옥길동,9*,전,자연녹지지역,-,456.00,30000,,-,-,-,1
201808,01,경기도 광명시,소하동,3**,대,제1종일반주거지역,8m미만,60.00,18300,지분,-,-,-,0
201808,01,경기도 광명시,옥길동,9*,전,자연녹지지역,8m미만,457.00,30000,,-,-,-,1
201807,31,경기도 광명시,가학동,2**,전,제1종일반주거지역,-,999.00,105000,,-,-,-,1
201807,30,경기도 광명시,소하동,3*,대,제2종일반주거지역,-,3.00,815,,-,-,-,0
201807,30,경기도 광명시,소하동,3*,대,제2종일반주거지역,8m미만,4.00,1300,,-,-,-,0
201807,30,경기도 광명시,소하동,3*,대,제2종일반주거지역,-,3.00,815,,-,-,-,0
201807,26,경기도 광명시,옥길동,6*,전,제1종일반주거지역,-,469.00,26030,,-,-,-,1
201807,26,경기도 광명시,옥길동,6*,전,제1종일반주거지역,25m미만,210.00,18500,,-,-,-,1
201807,26,경기도 광명시,하안동,산1**,임야,개발제한구역,8m미만,399.00,5675,지분,-,-,-,0
201807,26,경기도 광명시,옥길동,6*,전,제1종일반주거지역,8m미만,34.00,1887,지분,-,-,-,1
201807,26,경기도 광명시,옥길동,6*,전,제1종일반주거지역,-,6.00,500,,-,-,-,1
201807,25,경기도 광명시,광명동,2**,도로,제2종일반주거지역,8m미만,39.80,4600,지분,-,-,-,1
201807,25,경기도 광명시,일직동,산6*,임야,개발제한구역,-,99.00,4500,지분,-,-,-,0
201807,25,경기도 광명시,하안동,산1**,임야,개발제한구역,-,66.00,1040,지분,-,-,-,0
201807,25,경기도 광명시,하안동,산1**,임야,개발제한구역,8m미만,40.00,563,지분,-,-,-,0
201807,25,경기도 광명시,하안동,3**,전,개발제한구역,-,1322.00,41000,,-,-,-,0
201807,25,경기도 광명시,광명동,2**,도로,제2종일반주거지역,8m미만,12.00,1400,,-,-,-,1
201807,24,경기도 광명시,하안동,4**,임야,개발제한구역,12m미만,362.50,2500,지분,-,-,-,0
201807,24,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,165.00,3450,지분,-,-,-,1
201807,24,경기도 광명시,가학동,4**,전,제1종일반주거지역,8m미만,423.00,24000,,-,-,-,1
201807,24,경기도 광명시,노온사동,1**,답,자연녹지지역,8m미만,6139.00,218200,,-,-,-,1
201807,23,경기도 광명시,옥길동,4**,전,자연녹지지역,-,249.00,9470,,-,-,-,1
201807,23,경기도 광명시,하안동,산1**,임야,개발제한구역,8m미만,1024.00,13950,지분,-,-,-,0
201807,23,경기도 광명시,광명동,6**,전,자연녹지지역,-,1076.00,41000,,-,-,-,1
201807,23,경기도 광명시,일직동,산6*,임야,개발제한구역,-,165.00,7500,지분,-,-,-,0
201807,23,경기도 광명시,하안동,4**,전,개발제한구역,8m미만,673.00,44400,,-,-,-,0
201807,23,경기도 광명시,하안동,4**,도로,개발제한구역,8m미만,17.00,600,,-,-,-,0
201807,23,경기도 광명시,옥길동,4**,전,자연녹지지역,-,190.00,7200,,-,-,-,1
201807,21,경기도 광명시,가학동,산1**,임야,자연녹지지역,12m미만,1488.00,51750,,-,-,-,1
201807,21,경기도 광명시,철산동,4**,대,제3종일반주거지역,-,79.99,63000,지분,-,-,-,0
201807,21,경기도 광명시,노온사동,5**,전,자연녹지지역,8m미만,618.00,24000,,-,-,-,1
201807,20,경기도 광명시,가학동,3**,임야,자연녹지지역,-,5456.00,132000,,-,-,-,1
201807,20,경기도 광명시,하안동,산1**,임야,개발제한구역,-,281.00,3825,지분,-,-,-,0
201807,20,경기도 광명시,하안동,산1**,임야,개발제한구역,-,132.00,2080,지분,-,-,-,0
201807,20,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,132.00,2760,지분,-,-,-,1
201807,19,경기도 광명시,철산동,4**,잡종지,제2종일반주거지역,8m미만,46.00,9000,,-,-,-,0
201807,18,경기도 광명시,가학동,산2*,임야,개발제한구역,8m미만,165.29,895,지분,-,-,-,1
201807,18,경기도 광명시,가학동,산1**,임야,개발제한구역,12m미만,89.00,3105,지분,-,-,-,1
201807,17,경기도 광명시,하안동,산1**,임야,개발제한구역,12m미만,33.06,1890,지분,-,-,-,0
201807,17,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,66.00,1380,지분,-,-,-,1
201807,17,경기도 광명시,광명동,1**,도로,제2종일반주거지역,8m미만,8.30,500,,-,-,-,1
201807,16,경기도 광명시,가학동,산2*,임야,개발제한구역,8m미만,132.23,716,지분,-,-,-,1
201807,16,경기도 광명시,노온사동,6**,답,자연녹지지역,-,1016.00,55200,,-,-,-,1
201807,16,경기도 광명시,옥길동,4**,잡종지,자연녹지지역,8m미만,608.00,38000,,-,-,-,1
201807,16,경기도 광명시,가학동,7**,전,자연녹지지역,-,1004.00,43026,,-,-,-,1
201807,16,경기도 광명시,가학동,7**,전,자연녹지지역,-,1005.00,43168,,-,-,-,1
201807,13,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,165.00,3450,지분,-,-,-,1
201807,13,경기도 광명시,가학동,산2*,임야,개발제한구역,8m미만,330.58,1690,지분,-,-,-,1
201807,13,경기도 광명시,가학동,산2*,임야,개발제한구역,8m미만,330.58,1790,지분,-,-,-,1
201807,12,경기도 광명시,철산동,4**,대,제3종일반주거지역,25m이상,67.36,56000,지분,-,-,-,0
201807,12,경기도 광명시,광명동,2**,도로,제2종일반주거지역,8m미만,15.00,860,,-,-,-,1
201807,12,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,661.00,13800,지분,-,-,-,1
201807,12,경기도 광명시,광명동,6**,대,일반상업지역,-,6.00,2562,,-,-,-,1
201807,12,경기도 광명시,가학동,7**,전,자연녹지지역,-,754.00,53000,,-,-,-,1
201807,12,경기도 광명시,가학동,산2*,임야,개발제한구역,8m미만,330.58,1790,지분,-,-,-,1
201807,11,경기도 광명시,광명동,산1**,임야,개발제한구역,-,165.00,1568,지분,-,-,-,1
201807,11,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,165.00,3450,지분,-,-,-,1
201807,11,경기도 광명시,노온사동,산2**,임야,자연녹지지역,-,264.00,5520,지분,-,-,-,1
201807,10,경기도 광명시,소하동,8**,답,자연녹지지역,-,7.00,382,지분,-,-,-,0
201807,09,경기도 광명시,하안동,3**,전,개발제한구역,25m이상,513.00,33914,,-,-,-,0
201807,09,경기도 광명시,하안동,3**,전,개발제한구역,-,1077.00,33709,,-,-,-,0
201807,09,경기도 광명시,하안동,3**,전,개발제한구역,25m이상,1207.00,79794,,-,-,-,0
201807,09,경기도 광명시,하안동,3**,주차장,개발제한구역,8m미만,200.00,16075,,-,-,-,0
201807,09,경기도 광명시,하안동,3**,도로,개발제한구역,25m이상,296.00,6392,,-,-,-,0
201807,09,경기도 광명시,하안동,8**,도로,개발제한구역,25m이상,171.00,3692,,-,-,-,0
